Name,Date,Latitude,Longitude,Country,Country Code,Ocean,Chlorophyll,Sea Surface Temperature,Shark_Presence
,14-10-2015,-36.306399128835174,-36.71443169938239,International Waters,NA,Atlantic Ocean,0.03447728678553052,24.470823815815304,0
,15-11-2009,-11.176313135331227,60.6851323683172,International Waters,NA,Indian Ocean,0.2986756243532178,15.267045904972619,0
Blacktip Reef Shark,22-04-2014,7.746116,98.77841,Thailand,TH,Andaman Sea,0.5744226478610271,30.444000000000017,1
Whitetip Reef Shark,11-12-2013,-27.5226,32.68645,South Africa,ZA,Indian Ocean,0.1706557698975757,24.49700000000001,1
,24-02-2010,-14.666471387183492,72.34846804237283,International Waters,NA,Indian Ocean,0.24735750125598743,26.219639963144964,0
,19-03-2014,-34.98266622201727,-27.186764042466713,International Waters,NA,Atlantic Ocean,0.21805605632008862,25.209166898783117,0
White Shark,01-03-2015,30.176591,-85.805488,United States of America,US,Gulf of Mexico,14.324338874407108,25.264999999999983,1
,08-06-2015,26.192028,-80.096433,United States of America,US,Atlantic Ocean,0.6685291934261441,25.264999999999983,1
,22-02-2011,-37.17021879514502,65.19573437192454,International Waters,NA,Indian Ocean,0.2294326860410441,16.06051875024085,0
Tiger Shark,28-03-2015,26.934225,-80.094209,United States of America,US,Atlantic Ocean,0.6103614322974682,25.264999999999983,1
Whitetip Reef Shark,25-11-2013,-27.446,32.71325,South Africa,ZA,Indian Ocean,0.2208675807905313,24.00799999999998,1
,16-11-2010,-39.643503911667935,60.42183988552567,International Waters,NA,Indian Ocean,0.2712255537569217,28.616164755592038,0
,19-11-2014,-32.250747127900496,62.63961365058591,International Waters,NA,Indian Ocean,0.07223668102788279,13.305060019363577,0
Rays,15-07-2007,18.378996,-64.518947,Virgin Islands (British),VG,Caribbean Sea,0.2142664675718397,28.714,1
Port Jackson Shark,15-04-2015,-32.046897,115.731327,Australia,AU,Indian Ocean,0.9193627504912356,25.264999999999983,1
,18-08-2006,5.27692582093151,-58.644894250130044,International Waters,NA,Atlantic Ocean,0.3864752215752348,13.03485629317733,0
Blacktip Reef Shark,12-02-2015,9.166667,167.333333,Marshall Islands,MH,Pacific Ocean,0.1185735446704534,28.969,1
,12-04-2009,-6.979780862411786,-42.34642251234788,International Waters,NA,Atlantic Ocean,0.48016154741243117,18.191102855605855,0
Rays,17-05-2015,34.61,-76.31,United States of America,US,Atlantic Ocean,0.4114112332547787,23.975000000000023,1
Crested Hornshark,26-07-2014,-33.446225,151.448783,Australia,AU,Pacific Ocean,0.4645015883599681,25.264999999999983,1
,21-10-2015,16.1634884001391,-165.7033168015596,International Waters,NA,Pacific Ocean,0.30454184528483086,23.68186190307885,0
,14-02-2008,-18.457558509154566,-31.955486168505743,International Waters,NA,Atlantic Ocean,0.2738114982705986,23.80876488728389,0
,17-03-2011,12.646160801452844,-32.403692823072234,International Waters,NA,Atlantic Ocean,0.3464369504812368,13.538050542930675,0
,05-09-2014,4.6809320881963,-43.44732971594869,International Waters,NA,Atlantic Ocean,0.3692247754378314,11.027296106022572,0
Bull Shark,24-05-2015,19.383715,-81.335626,Cayman Islands,KY,Caribbean Sea,0.3083808372966505,28.567999999999984,1
Black Tip Shark,09-12-2005,24.490675,-77.707458,Bahamas,BS,Caribbean Sea,0.4114112332547787,30.52100000000001,1
,08-11-2009,-18.506186944827405,-169.34629142618485,International Waters,NA,Pacific Ocean,0.018088580200766195,26.11106493569571,0
Bluespotted Fantail Ray,03-07-2014,-27.5177,32.68995,South Africa,ZA,Indian Ocean,0.778053031382459,27.821000000000023,1
Whitetip Reef Shark,07-06-2015,7.51498,134.58252,Palau,PW,Pacific Ocean,0.129873664988688,28.204999999999984,1
Blue Shark,05-01-2013,33.4,-118.0,United States of America,US,Pacific Ocean,0.8918855735179618,17.124000000000024,1
,07-07-2015,-20.906736284979146,-28.90667280848746,International Waters,NA,Atlantic Ocean,0.13842675514258698,29.457485615994372,0
,01-03-2007,32.005276542498805,-122.15252293793972,International Waters,NA,Pacific Ocean,0.38274094342097115,11.709895894239086,0
Whitetip Reef Shark,24-01-2014,-27.5177,32.68995,South Africa,ZA,Indian Ocean,0.1185735446704534,26.88499999999999,1
Blacktip Reef Shark,08-05-2014,3.59361,72.882932,Maldives,MV,Indian Ocean,0.540599980463481,29.454000000000008,1
,11-07-2014,34.16000043151885,-58.644299262407785,International Waters,NA,Atlantic Ocean,0.39554195292172334,24.728522578477623,0
,17-10-2007,-15.752069266291663,71.30675874341188,International Waters,NA,Indian Ocean,0.262983822642812,25.965300615828728,0
,24-04-2009,17.55980499095955,-40.816275698961945,International Waters,NA,Atlantic Ocean,0.23637094071584305,22.47583085179022,0
Whitetip Reef Shark,26-07-2014,21.352511,-158.131573,United States of America,US,Pacific Ocean,0.0499368928110078,27.18599999999998,1
,04-02-2012,36.927164554926875,-42.99442099587269,International Waters,NA,Atlantic Ocean,0.3184589791275426,23.82755139299452,0
,11-10-2014,-35.03474877973911,-152.0782743035555,International Waters,NA,Pacific Ocean,0.2183370227854951,24.263473810156857,0
,27-06-2007,-33.515655725802034,83.1583642626567,International Waters,NA,Indian Ocean,0.2988967371702806,27.305591959800076,0
Bull Shark,07-02-2015,10.327193,-85.846264,Costa Rica,CR,Pacific Ocean,1.7125019508717316,30.053,1
Bull Shark,30-03-2014,-26.826637,32.903364,Mozambique,MZ,Indian Ocean,0.1956234511917616,27.206000000000017,1
,26-08-2013,-0.7059079645588611,85.78717982990298,International Waters,NA,Indian Ocean,0.482748612870963,13.248454213557771,0
,09-04-2005,-34.11709437494952,-57.21596344929835,International Waters,NA,Atlantic Ocean,0.25837435426097427,10.417464449013945,0
,02-07-2014,17.18509413900661,-169.1956100023431,International Waters,NA,Pacific Ocean,0.49418055015125467,25.25267466659025,0
Oceanic Whitetip Shark,13-09-2010,25.194105,35.082648,Egypt,EG,Red Sea,0.0836456791603387,29.00999999999999,1
,13-09-2013,18.568829,-66.209852,Puerto Rico,PR,Caribbean Sea,0.2570518871247585,28.512,1
,19-07-2013,-10.042691138649793,-48.2493646103767,International Waters,NA,Atlantic Ocean,0.32218987176256403,21.761217147618396,0
,12-03-2015,25.090668,-77.339039,Bahamas,BS,Caribbean Sea,0.1558072574373205,26.685,1
Whitespotted Eagle Ray,19-01-2015,21.268396,-157.693223,United States of America,US,Pacific Ocean,0.1185735446704534,24.57400000000001,1
Manta Ray,08-02-2015,-3.408548,-80.419337,Peru,PE,Pacific Ocean,1.93349090144277,25.38499999999999,1
,14-04-2013,-7.767566964260887,89.9244868050074,International Waters,NA,Indian Ocean,0.4026740252016632,14.613157616579901,0
Whitetip Reef Shark,03-06-2015,-18.426045,178.085363,Fiji,FJ,Pacific Ocean,0.2570518871247585,30.163999999999987,1
,12-06-2015,33.894339,-78.426672,United States of America,US,Atlantic Ocean,5.34314846803141,25.264999999999983,1
,23-12-2013,-8.888747151448761,-45.108556437353315,International Waters,NA,Atlantic Ocean,0.2954149600429638,13.938121266425952,0
Galapagos Shark,23-08-2013,1.675556,-91.9975,Ecuador,EC,Pacific Ocean,0.1018823563213537,24.64100000000002,1
,15-02-2008,-31.584967023243166,75.4886590238678,International Waters,NA,Indian Ocean,0.26732504243508587,16.90958414982742,0
Broadnose Shark,12-03-2014,32.853579,-117.270585,United States of America,US,Pacific Ocean,0.6685291934261441,25.264999999999983,1
Blacktip Reef Shark,21-02-2013,10.065246,99.832152,Thailand,TH,Gulf of Thailand (Siam),0.4371511996048712,28.786,1
Banded Wobbegong,18-04-2015,-34.465113,150.944562,Australia,AU,Pacific Ocean,1.449283575402838,21.113,1
Bluespotted Fantail Ray,20-11-2012,-27.521,32.6903,South Africa,ZA,Indian Ocean,0.1759133263938538,23.297000000000025,1
White Shark,02-07-2014,-34.141289,22.164919,South Africa,ZA,Atlantic Ocean,6.032652367337591,22.904999999999973,1
Whitetip Reef Shark,24-01-2013,-27.5182,32.68788,South Africa,ZA,Indian Ocean,0.1956234511917616,26.68599999999998,1
,09-12-2012,-31.75076683507182,62.28504296729769,International Waters,NA,Indian Ocean,0.23642649042627387,29.07488420180455,0
,10-12-2012,-2.724942142887336,-45.263161411102615,International Waters,NA,Atlantic Ocean,0.08868171405598604,14.803013231459525,0
Whitetip Reef Shark,07-06-2015,-18.356164,178.181493,Fiji,FJ,Pacific Ocean,0.3481756869175308,25.295999999999992,1
,24-06-2010,11.129902911105845,-166.50129702439403,International Waters,NA,Pacific Ocean,0.06448223987475123,20.383840151506362,0
,19-05-2014,-34.183333,22.133333,South Africa,ZA,Indian Ocean,10.575403389246508,25.264999999999983,1
,25-09-2012,-17.98995027088239,-152.7784791937106,International Waters,NA,Pacific Ocean,0.09156705772275087,10.565265925670994,0
,11-01-2014,13.262880500263876,-161.59651968910146,International Waters,NA,Pacific Ocean,0.3534780462646123,25.76542779297507,0
Common Stingaree,20-11-2014,-33.840033,151.254779,Australia,AU,-none-,1.102944070736339,25.264999999999983,1
Blotched Fantail Ray,15-05-2012,-27.489,32.6895,South Africa,ZA,Indian Ocean,0.2346861730841791,24.470000000000027,1
,13-05-2008,-39.93314193973417,83.34687878185082,International Waters,NA,Indian Ocean,0.3861164201729786,21.294166389288826,0
,18-06-2013,-15.0623553525406,63.0585707772637,International Waters,NA,Indian Ocean,0.3225483131175418,13.196616707153145,0
,24-11-2006,8.94111689269166,-53.48663854320265,International Waters,NA,Atlantic Ocean,0.38205248399298763,14.647264410417078,0
,20-08-2005,-17.580269019908524,88.89036197742391,International Waters,NA,Indian Ocean,0.4460024950734488,27.88966926534106,0
Manta Ray,15-03-2015,19.316667,-110.816667,Mexico,MX,Pacific Ocean,0.1185735446704534,25.499000000000024,1
,20-01-2007,16.898025,-88.063261,Belize,BZ,Caribbean Sea,0.3481756869175308,27.15300000000002,1
,16-12-2013,16.83832223884977,-161.86367382592837,International Waters,NA,Pacific Ocean,0.2199346374816063,24.200985761436684,0
Basking Shark,01-01-2015,36.510071,-4.882447,Spain,ES,Mediterranean Sea,1.102944070736339,25.264999999999983,1
,28-06-2015,-28.01593590887545,-129.5278040013078,International Waters,NA,Pacific Ocean,0.27217253257544205,16.984847649263344,0
,28-06-2015,-13.124466806556558,-129.016174963609,International Waters,NA,Pacific Ocean,0.1358352234629333,19.407709502424268,0
,15-11-2014,-39.21535451191595,77.47459686047023,International Waters,NA,Indian Ocean,0.02212436456319713,25.34668360097981,0
,15-05-2013,-14.830838355693508,62.127015931102626,International Waters,NA,Indian Ocean,0.4306242429079023,10.518372726763,0
,09-08-2009,-14.31280376384543,72.0821510870706,International Waters,NA,Indian Ocean,0.23393780233603448,27.60082520996872,0
Porbeagle,09-07-2013,51.2926,-5.48837,United Kingdom of Great Britain and Northern Ireland,GB,Celtic Sea,0.8142838958281209,17.115999999999985,1
,28-05-2010,-30.843844583132714,62.8101818737987,International Waters,NA,Indian Ocean,0.3266410749759129,13.049697552132937,0
Bluespotted Fantail Ray,15-04-2014,-27.45192,32.7121,South Africa,ZA,Indian Ocean,0.2346861730841791,25.862000000000023,1
,14-07-2012,0.6134038380762448,-167.2485387768784,International Waters,NA,Pacific Ocean,0.2082154362012343,13.946675991949647,0
Bluespotted Fantail Ray,29-12-2011,-27.528453,32.684468,South Africa,ZA,Indian Ocean,0.4935631556860741,27.35199999999997,1
,29-09-2008,-39.89139166400636,-152.10171372742835,International Waters,NA,Pacific Ocean,0.16580021568818018,18.37083019307139,0
Whitetip Reef Shark,24-05-2015,-18.428733,178.13081,Fiji,FJ,Pacific Ocean,0.201650211067826,25.83999999999997,1
,10-07-2007,10.016947984116939,-37.68925144917304,International Waters,NA,Atlantic Ocean,0.14675846353304037,23.20580327002003,0
,13-09-2014,-34.06641429754828,-23.093061846356576,International Waters,NA,Atlantic Ocean,0.44691289179033483,13.329289140286702,0
,30-07-2010,-17.700890249920278,62.35240303543652,International Waters,NA,Indian Ocean,0.13688241993143954,13.588474634635288,0
Whitetip Reef Shark,17-12-2012,-27.5204,32.69008,South Africa,ZA,Indian Ocean,0.1338748079413495,25.899999999999977,1
,16-10-2009,38.51172002424805,-28.876291627450165,International Waters,NA,Atlantic Ocean,0.26882273939733914,22.216889554748008,0
Bluespotted Fantail Ray,13-11-2013,-27.5197,32.6868,South Africa,ZA,Indian Ocean,0.207862643133919,24.502999999999982,1
,17-07-2007,-34.978942590579685,70.92015217185727,International Waters,NA,Indian Ocean,0.24351878777908093,28.6976937089807,0
,08-06-2012,29.522620836312896,-33.95760014595894,International Waters,NA,Atlantic Ocean,0.09214744837670985,12.165288819466289,0
Bluespotted Fantail Ray,18-02-2014,-27.5197,32.6868,South Africa,ZA,Indian Ocean,0.1379992179545735,27.350000000000023,1
Whitetip Reef Shark,18-03-2013,-27.5197,32.6868,South Africa,ZA,Indian Ocean,0.207862643133919,26.874000000000024,1
,03-06-2014,28.980108968528157,-49.47552558324268,International Waters,NA,Atlantic Ocean,0.10748743479782129,17.055987163662337,0
,15-03-2007,-16.158528033534054,-48.18231268110754,International Waters,NA,Atlantic Ocean,0.09257331928760332,24.878728390166955,0
,07-12-2013,-24.419735604354493,-129.46107118357742,International Waters,NA,Pacific Ocean,0.41809868859172244,18.529566335204574,0
,26-12-2015,32.38181631354644,-51.88341195994745,International Waters,NA,Atlantic Ocean,0.23674161742341693,15.115852024258764,0
Grey Reef Shark,23-12-2012,-27.528,32.6902,South Africa,ZA,Indian Ocean,0.1338748079413495,25.036,1
Bluespotted Fantail Ray,19-07-2013,-27.532,32.6867,South Africa,ZA,Indian Ocean,0.3481756869175308,21.81200000000001,1
,17-04-2009,-19.565805366063742,-22.12911035385082,International Waters,NA,Atlantic Ocean,0.4054120351217814,23.335525003027946,0
Whitetip Reef Shark,19-11-2012,-27.5197,32.6868,South Africa,ZA,Indian Ocean,0.1759133263938538,23.319000000000017,1
,01-09-2006,-5.378438800621581,86.00096176259359,International Waters,NA,Indian Ocean,0.4081524189483211,27.159201307522277,0
Shark Ray,20-12-2011,-27.5277,32.6849,South Africa,ZA,Indian Ocean,0.4935631556860741,25.410000000000025,1
,22-06-2011,12.731524124476493,-31.985670630091988,International Waters,NA,Atlantic Ocean,0.20565045623921546,11.57103746112542,0
,08-01-2010,-9.219801297952142,-142.23806306492298,International Waters,NA,Pacific Ocean,0.0855926608819809,18.948720090678428,0
Tawny Shark,20-06-2015,-18.300304,178.017681,Fiji,FJ,Pacific Ocean,0.5921194390429692,25.050999999999988,1
White Shark,09-03-2015,36.688924,-121.813108,United States of America,US,-none-,11.237054081728418,25.264999999999983,1
Port Jackson Shark,24-12-2010,-32.130272,115.753406,Australia,AU,Indian Ocean,1.611667862735297,25.264999999999983,1
,19-05-2008,-25.047201512272217,64.63327509110795,International Waters,NA,Indian Ocean,0.4224004248907845,12.889931495159244,0
Bluespotted Fantail Ray,13-05-2013,-27.5259,32.6849,South Africa,ZA,Indian Ocean,0.2346861730841791,24.101,1
,16-09-2007,-10.950205715397683,-34.628268391604905,International Waters,NA,Atlantic Ocean,0.034230124455984286,19.895498701523053,0
,16-07-2010,-11.255754717345177,75.35708682686035,International Waters,NA,Indian Ocean,0.35526227022739554,18.337421328590008,0
,12-02-2008,-13.147874541385018,75.69906926131281,International Waters,NA,Indian Ocean,0.2735233421282293,16.0802056683591,0
Bull Shark,30-03-2012,-18.274839,178.114717,Fiji,FJ,Pacific Ocean,0.5921194390429692,27.994000000000028,1
,04-10-2014,-32.11554142586198,69.64316913094713,International Waters,NA,Indian Ocean,0.013034920031070093,12.324232208425697,0
Greynurse Shark,17-05-2015,34.722939,-76.726044,United States of America,US,Atlantic Ocean,3.3894620454019737,25.264999999999983,1
,03-12-2007,24.31095605320499,-123.70263814123231,International Waters,NA,Pacific Ocean,0.06688232122290234,20.837785860300997,0
Fiddler,06-04-2015,-33.799091,151.29436,Australia,AU,Pacific Ocean,1.8196447292571936,25.264999999999983,1
,11-08-2009,18.292878745815585,-155.09429981367015,International Waters,NA,Pacific Ocean,0.20343207271259434,19.38550797875176,0
Shovelnose Rays,19-11-2012,-27.5197,32.6868,South Africa,ZA,Indian Ocean,0.1759133263938538,23.319000000000017,1
,05-03-2009,15.781627827808023,-148.51157601205384,International Waters,NA,Pacific Ocean,0.05055730018926241,29.46909486538277,0
Whitetip Reef Shark,02-05-2015,-18.297247,178.024473,Fiji,FJ,Pacific Ocean,0.4935631556860741,28.754999999999995,1
Whitetip Reef Shark,03-03-2013,-27.5204,32.69008,South Africa,ZA,Indian Ocean,0.207862643133919,26.966999999999985,1
Whitetip Reef Shark,13-05-2015,-18.436582,178.128145,Fiji,FJ,Pacific Ocean,0.201650211067826,26.98399999999998,1
Bluespotted Fantail Ray,08-11-2013,-27.5224,32.6894,South Africa,ZA,Indian Ocean,0.207862643133919,22.004999999999995,1
,16-04-2011,38.73932929053457,-150.9029376621838,International Waters,NA,Pacific Ocean,0.4781707755136857,13.04097156536244,0
,19-01-2015,-3.503706,-80.390916,Peru,PE,Pacific Ocean,2.1829972596871983,22.569000000000017,1
,26-03-2012,-30.07127227177279,-32.183397597892395,International Waters,NA,Atlantic Ocean,0.04732078218629154,23.16972977185882,0
Bull Shark,10-06-2015,-18.298967,178.017814,Fiji,FJ,Pacific Ocean,0.5921194390429692,24.877999999999982,1
Tiger Shark,12-03-2015,19.2974,-110.8071,Mexico,MX,-none-,0.1185735446704534,28.113,1
,10-08-2006,-30.34353380318484,78.52092147285857,International Waters,NA,Indian Ocean,0.3481881521623851,20.77147226018122,0
,10-12-2014,-19.754096134376724,-128.79784463134348,International Waters,NA,Pacific Ocean,0.13517455195816225,29.98879390779357,0
,14-10-2010,-1.7405130081071576,78.15614139587618,International Waters,NA,Indian Ocean,0.22756488569687539,11.199456252115542,0
Jenkins' Whipray,20-05-2015,-27.5297,32.6828,South Africa,ZA,Indian Ocean,0.2902230182578287,24.363,1
Prince Alfred's Ray,03-04-2015,-28.611667,153.628611,Australia,AU,-none-,0.8652296123857874,26.48399999999998,1
Tiger Shark,06-04-2015,-25.978331,113.216189,Australia,AU,Indian Ocean,3.493884463737941,22.55000000000001,1
,16-02-2009,2.450978918997599,-121.94925779014494,International Waters,NA,Pacific Ocean,0.19447653186102315,27.56925162835367,0
Black Tip Shark,10-12-2014,24.487049,-77.708235,Bahamas,BS,Caribbean Sea,0.5087688306952357,29.053,1
Whitetip Reef Shark,27-05-2015,-18.295007,178.042229,Fiji,FJ,Pacific Ocean,0.4935631556860741,26.139999999999983,1
Whitetip Reef Shark,16-07-2012,-27.521,32.6903,South Africa,ZA,Indian Ocean,0.3871868657828381,22.20999999999998,1
,09-04-2012,9.908171223932783,-27.301684401589384,International Waters,NA,Atlantic Ocean,0.4680251316438125,28.237184577392885,0
Crested Hornshark,24-05-2015,-33.800032,151.295186,Australia,AU,Pacific Ocean,5.028537729470044,25.264999999999983,1
,16-04-2006,33.341843208030554,-40.67293922802868,International Waters,NA,Atlantic Ocean,0.3584406520301617,22.42705166858207,0
,20-07-2006,-29.212628474824214,-158.7748918522953,International Waters,NA,Pacific Ocean,0.47434265452564656,25.20240840426591,0
Blacktip Reef Shark,02-06-2015,2.790249,104.169846,Malaysia,MY,-none-,0.3083808372966505,27.158999999999992,1
Whale Shark,08-04-2015,-36.250612,150.226557,Australia,AU,Pacific Ocean,0.3813570105001799,14.72199999999998,1
,25-03-2015,26.313517,-80.073471,United States of America,US,Atlantic Ocean,0.1841049169740442,25.65600000000001,1
,07-01-2009,-17.954812134053768,87.12005215814504,International Waters,NA,Indian Ocean,0.036596878737007024,27.00742982946605,0
Bluespotted Fantail Ray,13-11-2012,-27.5182,32.68788,South Africa,ZA,Indian Ocean,0.1759133263938538,24.214,1
Whitetip Reef Shark,14-04-2015,-24.110848,152.711566,Australia,AU,Pacific Ocean,0.3083808372966505,26.666999999999973,1
,16-09-2014,-0.5450853661210218,76.256152450023,International Waters,NA,Indian Ocean,0.28059489149872324,29.226163459710392,0
Bluespotted Fantail Ray,09-08-2010,-8.53271,115.510662,Indonesia,ID,Indian Ocean,0.3178814224537172,27.836000000000013,1
,30-03-2005,-22.794816925011048,-50.834647579274275,International Waters,NA,Atlantic Ocean,0.0796646985330654,29.72995042921232,0
,15-11-2009,-28.563132477124242,-59.75018122642346,International Waters,NA,Atlantic Ocean,0.47920105959970205,24.879111065533262,0
Bluespotted Fantail Ray,22-07-2014,-27.5182,32.68788,South Africa,ZA,Indian Ocean,0.778053031382459,22.947000000000003,1
,22-07-2012,-27.31089484439846,69.28162986198042,International Waters,NA,Indian Ocean,0.1625237914242845,25.4168415170421,0
,16-12-2007,-8.553603518389984,76.2095545365235,International Waters,NA,Indian Ocean,0.4350980993737283,18.985339473538303,0
Bluespotted Fantail Ray,13-09-2013,-27.5182,32.6878,South Africa,ZA,Indian Ocean,0.6685291934261441,21.988,1
Port Jackson Shark,08-03-2015,-31.853739,115.744896,Australia,AU,Indian Ocean,0.8652296123857874,18.017,1
,26-11-2010,-8.313007469879217,-164.2970275007466,International Waters,NA,Pacific Ocean,0.3306530864107784,23.52153541944495,0
Black Tip Shark,07-12-2014,18.23,-65.62,Puerto Rico,PR,Caribbean Sea,0.7103557590420297,28.156999999999982,1
Whitetip Reef Shark,03-06-2015,-18.426045,178.085363,Fiji,FJ,Pacific Ocean,0.2570518871247585,30.163999999999987,1
Japanese Devilray,08-02-2015,-3.503706,-80.390916,Peru,PE,Pacific Ocean,3.0479553420611905,25.583000000000027,1
Bull Shark,27-05-2015,-18.300304,178.017595,Fiji,FJ,Pacific Ocean,0.4935631556860741,26.161999999999978,1
Shovelnose Rays,18-06-2014,-27.5277,32.6849,South Africa,ZA,Indian Ocean,0.3589022702946881,23.523000000000025,1
Black Tip Shark,26-07-2010,16.443895,-88.197191,Belize,BZ,Caribbean Sea,0.6103614322974682,29.37200000000001,1
,09-01-2009,26.901740691217512,-156.10607101087788,International Waters,NA,Pacific Ocean,0.49222574191100427,16.350456679593975,0
,17-04-2014,-11.194602286142683,-134.60650244153365,International Waters,NA,Pacific Ocean,0.37665699970198074,23.89514751874351,0
,19-08-2011,-10.20760949617425,-24.570006549216913,International Waters,NA,Atlantic Ocean,0.19650983153401178,15.799526934656253,0
Bluespotted Fantail Ray,11-09-2013,-27.489,32.7018,South Africa,ZA,Indian Ocean,0.7547992060273798,24.31599999999997,1
,14-10-2007,-32.114435106072754,-33.460163954745255,International Waters,NA,Atlantic Ocean,0.4445024534414631,24.25801345660424,0
Blacktip Reef Shark,11-04-2015,5.888503,-162.078666,United States Minor Outlying Islands,UM,Pacific Ocean,0.1222265539442859,29.485000000000014,1
Fiddler,17-03-2015,-38.368767,144.822398,Australia,AU,Bass Strait,1.9930578159132024,19.019999999999985,1
Bluespotted Fantail Ray,04-02-2013,-27.5226,32.6854,South Africa,ZA,Indian Ocean,0.1606073615240355,26.360000000000014,1
,27-10-2015,-38.16424177521959,-169.68930689849515,International Waters,NA,Pacific Ocean,0.12255119052116854,20.606513530787254,0
,05-06-2006,21.376627120105965,-152.4328391270045,International Waters,NA,Pacific Ocean,0.34891785062322195,18.113480669140493,0
Shovelnose Rays,01-06-2015,-27.531889,32.70816,South Africa,ZA,Indian Ocean,0.3276747012785158,26.916999999999973,1
Whitetip Reef Shark,23-07-2014,-27.5182,32.68788,South Africa,ZA,Indian Ocean,0.778053031382459,22.382000000000005,1
,05-05-2006,-2.694388417796958,-168.606034882916,International Waters,NA,Pacific Ocean,0.4962829554183816,15.781421331344834,0
Bull Shark,10-06-2015,-18.298967,178.017814,Fiji,FJ,Pacific Ocean,0.5921194390429692,24.877999999999982,1
,17-04-2013,-35.98047944110367,76.43975938712396,International Waters,NA,Indian Ocean,0.050399002784093726,11.35971456075543,0
Greynurse Shark,08-07-2014,-28.610523,153.629459,Australia,AU,-none-,1.8757042751662845,19.19099999999997,1
,09-08-2005,-37.17964900856322,-151.80700562952222,International Waters,NA,Pacific Ocean,0.3546109235221352,26.160040975177715,0
Black Tip Shark,12-11-2012,25.733584,-79.273073,Bahamas,BS,Atlantic Ocean,0.201650211067826,25.702,1
,19-03-2015,-8.8940137202555,64.44791428558902,International Waters,NA,Indian Ocean,0.10105812065959024,22.118102843956457,0
Whitetip Reef Shark,10-06-2015,-18.298967,178.017814,Fiji,FJ,Pacific Ocean,0.5921194390429692,24.877999999999982,1
Whitetip Reef Shark,24-05-2015,-18.428733,178.13081,Fiji,FJ,Pacific Ocean,0.201650211067826,25.83999999999997,1
Whitetip Reef Shark,13-10-1998,1.543512,124.924005,Indonesia,ID,Pacific Ocean,0.3083808372966505,25.264999999999983,1
,25-08-2011,-32.015545458519746,88.77889886834106,International Waters,NA,Indian Ocean,0.3809967674177479,16.102080280470968,0
,16-06-2011,30.761989854465398,-150.3550914985756,International Waters,NA,Pacific Ocean,0.496935350768653,18.90543673028766,0
,08-12-2008,-32.38502859847965,-27.624904132332084,International Waters,NA,Atlantic Ocean,0.360447715038789,18.669163739620764,0
Grey Reef Shark,29-01-2015,27.573408,34.35573,Egypt,EG,Red Sea,0.2346861730841791,23.353999999999985,1
,10-10-2014,51.736,-5.245,United Kingdom of Great Britain and Northern Ireland,GB,Atlantic Ocean,2.054459865628845,15.565999999999974,1
Fiddler,20-12-2014,-33.649001,134.889553,Australia,AU,Southern Ocean,0.540599980463481,25.264999999999983,1
Whitetip Reef Shark,06-05-2015,-21.908852,113.953666,Australia,AU,Indian Ocean,1.171949826953029,25.54000000000002,1
Whale Shark,11-06-2015,-27.528,32.7005,South Africa,ZA,Indian Ocean,0.3276747012785158,23.78100000000001,1
Whitetip Reef Shark,03-06-2015,-18.426045,178.085363,Fiji,FJ,Pacific Ocean,0.2570518871247585,30.163999999999987,1
,23-10-2007,35.067855158999336,-51.24565835618648,International Waters,NA,Atlantic Ocean,0.11811422830062937,29.354416457166298,0
,20-12-2007,-23.741411351981107,70.80936802971043,International Waters,NA,Indian Ocean,0.025927366909688124,10.894787308133985,0
,31-08-2008,26.550447600944338,-21.940506633381098,International Waters,NA,Atlantic Ocean,0.2101707392275811,27.82285279414563,0
,02-11-2014,-8.659405,115.446493,Indonesia,ID,Bellingshausen Sea,0.4788119357035072,28.338000000000022,1
,08-04-2015,-0.274167,-91.627222,Ecuador,EC,Pacific Ocean,0.4788119357035072,23.10199999999997,1
Whitetip Reef Shark,07-06-2015,-18.436468,178.123643,Fiji,FJ,Pacific Ocean,0.2570518871247585,25.262999999999977,1
,13-05-2013,32.749557412787865,-120.44772966734283,International Waters,NA,Pacific Ocean,0.24427379740314412,28.299341808825545,0
,09-02-2006,-17.189103276078093,-58.001571093683225,International Waters,NA,Atlantic Ocean,0.08567379108942688,22.471727898256578,0
White Shark,08-06-2014,-34.149528,22.123033,South Africa,ZA,Atlantic Ocean,3.712479536644064,16.172000000000025,1
,21-04-2008,-24.708352194906524,-56.41066508353889,International Waters,NA,Atlantic Ocean,0.22980259486339025,12.72635812550304,0
,14-09-2012,1.9779554465548301,-42.491326788292795,International Waters,NA,Atlantic Ocean,0.022322278805161536,28.001723456783544,0
Whitetip Reef Shark,20-02-2015,10.5601,-85.70352,Costa Rica,CR,Pacific Ocean,1.4939330489095444,26.988999999999976,1
Green Sawfish,08-04-2014,-21.7,114.9,Australia,AU,Indian Ocean,4.453799428445074,21.57299999999998,1
,17-08-2011,3.9625067751120753,-132.4563274121913,International Waters,NA,Pacific Ocean,0.176392036509331,14.457457713943967,0
,01-01-2009,1.316493799790436,-51.726046647545935,International Waters,NA,Atlantic Ocean,0.1802943013119553,10.867944265789566,0
White Shark,11-02-2013,-35.328639,136.121306,Australia,AU,Southern Ocean,0.1606073615240355,16.94999999999999,1
,08-12-2005,9.76875054458958,-52.55909120047606,International Waters,NA,Atlantic Ocean,0.3444337697565226,20.309224324052447,0
,24-06-2015,26.785063,-80.037541,United States of America,US,Atlantic Ocean,0.2493693263618092,25.264999999999983,1
